"SampleID"	"ExtractID"	"SequenceID"	"steps_remaining"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"CollectionDate"	"Subject"	"Subj_Certainty"
"HDZ-401"	"HDZ-401-E1"	"HDZ-401-S332"	"sample extracted and sequenced"	"hdz15"	10	10	NA	NA	NA	NA	7380	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	30	"HDZ Keepers"	"Culi scrotum swollen, begin breeding access"	2024-04-02	"Culi"	"yes"
"HDZ-377"	"HDZ-377-E1"	"HDZ-377-S287"	"sample extracted and sequenced"	"hdz13"	11	11	NA	NA	NA	NA	5763	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	38	"HDZ Keepers"	"Warble and Culi resting together"	2024-04-03	"Culi"	"yes"
"HDZ-376"	"HDZ-376-E1"	"HDZ-376-S286"	"sample extracted and sequenced"	"hdz13"	10	10	NA	NA	NA	NA	5403	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	48	"HDZ Keepers"	"Warble and Culi resting together"	2024-04-03	"Warble"	"yes"
"HDZ-370"	"HDZ-370-E1"	"HDZ-370-S216"	"sample extracted and sequenced"	"hdz10"	9	9	NA	NA	NA	NA	3500	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-08	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	55	"HDZ Keepers"	"Whistling, confirmed breeding"	2024-04-04	"Culi"	"yes"
"HDZ-371"	"HDZ-371-E1"	"HDZ-371-S217"	"sample extracted and sequenced"	"hdz10"	10	10	NA	NA	NA	NA	1597	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	22	"HDZ Keepers"	"Whistling, confirmed breeding"	2024-04-04	"Warble"	"yes"
"HDZ-375"	"HDZ-375-E1"	"HDZ-375-S285"	"sample extracted and sequenced"	"hdz13"	9	9	NA	NA	NA	NA	3709	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	36	"HDZ Keepers"	""	2024-04-05	"Culi"	"yes"
"HDZ-369"	"HDZ-369-E1"	"HDZ-369-S215"	"sample extracted and sequenced"	"hdz10"	8	8	NA	NA	NA	NA	4202	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-08	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	20	"HDZ Keepers"	""	2024-04-05	"Warble"	"yes"
"HDZ-372"	"HDZ-372-E1"	"HDZ-372-S218"	"sample extracted and sequenced"	"hdz10"	11	11	NA	NA	NA	NA	3596	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	26	"HDZ Keepers"	""	2024-04-06	"Culi"	"yes"
"HDZ-378"	"HDZ-378-E1"	"HDZ-378-S288"	"sample extracted and sequenced"	"hdz13"	12	12	NA	NA	NA	NA	7980	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	14	"HDZ Keepers"	""	2024-04-06	"Warble"	"yes"
"HDZ-381"	"HDZ-381-E1"	"HDZ-381-S327"	"sample extracted and sequenced"	"hdz15"	5	5	NA	NA	NA	NA	8635	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-23	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	13	"HDZ Keepers"	""	2024-04-07	"Culi"	"yes"
"HDZ-363"	"HDZ-363-E1"	"HDZ-363-S209"	"sample extracted and sequenced"	"hdz10"	2	2	NA	NA	NA	NA	3609	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	39	"HDZ Keepers"	""	2024-04-10	"Culi"	"yes"
"HDZ-364"	"HDZ-364-E1"	"HDZ-364-S210"	"sample extracted and sequenced"	"hdz10"	3	3	NA	NA	NA	NA	3165	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	73	"HDZ Keepers"	""	2024-04-12	"Culi"	"yes"
"HDZ-379"	"HDZ-379-E1"	"HDZ-379-S289"	"sample extracted and sequenced"	"hdz13"	13	13	NA	NA	NA	NA	8380	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	57	"HDZ Keepers"	""	2024-04-12	"Warble"	"yes"
"HDZ-365"	"HDZ-365-E1"	"HDZ-365-S211"	"sample extracted and sequenced"	"hdz10"	4	4	NA	NA	NA	NA	2259	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	55	"HDZ Keepers"	""	2024-04-13	"Culi"	"yes"
"HDZ-366"	"HDZ-366-E1"	"HDZ-366-S212"	"sample extracted and sequenced"	"hdz10"	5	5	NA	NA	NA	NA	0	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	46	"HDZ Keepers"	""	2024-04-13	"Warble"	"yes"
"HDZ-357"	"HDZ-357-E1"	"HDZ-357-S180"	"sample extracted and sequenced"	"hdz8"	19	19	NA	NA	NA	NA	10196	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	13	"HDZ Keepers"	""	2024-04-14	"Culi"	"yes"
"HDZ-358"	"HDZ-358-E1"	"HDZ-358-S181"	"sample extracted and sequenced"	"hdz8"	20	20	NA	NA	NA	NA	2937	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	48	"HDZ Keepers"	""	2024-04-15	"Culi"	"yes"
"HDZ-359"	"HDZ-359-E1"	"HDZ-359-S182"	"sample extracted and sequenced"	"hdz8"	21	21	NA	NA	NA	NA	11614	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	33	"HDZ Keepers"	""	2024-04-15	"Warble"	"yes"
"HDZ-352"	"HDZ-352-E1"	"HDZ-352-S176"	"sample extracted and sequenced"	"hdz8"	15	15	NA	NA	NA	NA	12380	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	22	"HDZ Keepers"	""	2024-04-16	"Culi"	"yes"
"HDZ-351"	"HDZ-351-E1"	"HDZ-351-S175"	"sample extracted and sequenced"	"hdz8"	14	14	NA	NA	NA	NA	7382	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	1.8	"HDZ Keepers"	""	2024-04-16	"Warble"	"yes"
"HDZ-353"	"HDZ-353-E1"	NA	"extract not sequenced"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	0.4	"HDZ Keepers"	""	2024-04-17	"Culi"	"yes"
"HDZ-354"	"HDZ-354-E1"	"HDZ-354-S177"	"sample extracted and sequenced"	"hdz8"	16	16	NA	NA	NA	NA	12191	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	34	"HDZ Keepers"	""	2024-04-19	"Culi"	"yes"
"HDZ-367"	"HDZ-367-E1"	"HDZ-367-S213"	"sample extracted and sequenced"	"hdz10"	6	6	NA	NA	NA	NA	2998	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	47	"HDZ Keepers"	""	2024-04-19	"Warble"	"yes"
"HDZ-361"	"HDZ-361-E1"	"HDZ-361-S184"	"sample extracted and sequenced"	"hdz8"	23	23	NA	NA	NA	NA	12155	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	68	"HDZ Keepers"	""	2024-04-20	"Culi"	"yes"
"HDZ-355"	"HDZ-355-E1"	"HDZ-355-S178"	"sample extracted and sequenced"	"hdz8"	17	17	NA	NA	NA	NA	10336	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	33	"HDZ Keepers"	""	2024-04-20	"Warble"	"yes"
"HDZ-386"	"HDZ-386-E1"	"HDZ-386-S263"	"sample extracted and sequenced"	"hdz12"	10	10	NA	NA	NA	NA	2291	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-19	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	33	"HDZ Keepers"	""	2024-04-22	"Culi"	"yes"
"HDZ-360"	"HDZ-360-E1"	"HDZ-360-S183"	"sample extracted and sequenced"	"hdz8"	22	22	NA	NA	NA	NA	12697	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	48	"HDZ Keepers"	""	2024-04-22	"Warble"	"yes"
"HDZ-374"	"HDZ-374-E1"	"HDZ-374-S284"	"sample extracted and sequenced"	"hdz13"	8	8	NA	NA	NA	NA	1558	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	56	"HDZ Keepers"	""	2024-04-22	"Warble"	"yes"
"HDZ-380"	"HDZ-380-E1"	"HDZ-380-S290"	"sample extracted and sequenced"	"hdz13"	14	14	NA	NA	NA	NA	7712	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-22	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	15	"HDZ Keepers"	""	2024-04-23	"Warble"	"yes"
"HDZ-368"	"HDZ-368-E1"	"HDZ-368-S214"	"sample extracted and sequenced"	"hdz10"	7	7	NA	NA	NA	NA	0	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-08	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	16	"HDZ Keepers"	""	2024-04-24	"Culi"	"yes"
"HDZ-362"	"HDZ-362-E1"	"HDZ-362-S208"	"sample extracted and sequenced"	"hdz10"	1	1	NA	NA	NA	NA	4843	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-07	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	28	"HDZ Keepers"	""	2024-04-25	"Culi"	"yes"
"HDZ-356"	"HDZ-356-E1"	"HDZ-356-S179"	"sample extracted and sequenced"	"hdz8"	18	18	NA	NA	NA	NA	5940	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-22	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 4"	""	31	"HDZ Keepers"	""	2024-04-26	"Warble"	"yes"
"HDZ-450"	"HDZ-450-E1"	"HDZ-450-S322"	"sample extracted and sequenced"	"hdz14"	23	23	NA	NA	NA	NA	5392	"AVP124"	"PL014"	"PL14"	2024-09-06	2024-09-06 18:04:40.927986	"loris"	2024-09-06	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-26	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	60	"HDZ Keepers"	""	2024-04-27	"Culi"	"yes"
"HDZ-451"	"HDZ-451-E1"	"HDZ-451-S343"	"sample extracted and sequenced"	"hdz15"	21	21	NA	NA	NA	NA	18306	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	32	"HDZ Keepers"	""	2024-04-27	"Warble"	"yes"
"HDZ-452"	"HDZ-452-E1"	"HDZ-452-S344"	"sample extracted and sequenced"	"hdz15"	22	22	NA	NA	NA	NA	13666	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	9.3	"HDZ Keepers"	""	2024-04-29	"Culi"	"yes"
"HDZ-453"	"HDZ-453-E1"	"HDZ-453-S345"	"sample extracted and sequenced"	"hdz15"	23	23	NA	NA	NA	NA	19210	"AVN883"	"PL015"	"PL15"	2024-09-09	2024-09-09 18:48:59.845521	"loris"	2024-09-09	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-28	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 6"	""	48	"HDZ Keepers"	""	2024-04-29	"Warble"	"yes"
"HDZ-449"	"HDZ-449-E1"	"HDZ-449-S299"	"sample extracted and sequenced"	"hdz13"	23	23	NA	NA	NA	NA	12009	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-15	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	9.8	"HDZ Keepers"	""	2024-04-30	"Warble"	"yes"
"HDZ-448"	"HDZ-448-E1"	"HDZ-448-S298"	"sample extracted and sequenced"	"hdz13"	22	22	NA	NA	NA	NA	9821	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-15	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	99	"HDZ Keepers"	""	2024-05-01	"Warble"	"yes"
"HDZ-438"	"HDZ-438-E1"	"HDZ-438-S275"	"sample extracted and sequenced"	"hdz12"	22	22	NA	NA	NA	NA	3965	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	25	"HDZ Keepers"	""	2024-05-03	"Culi"	"yes"
"HDZ-439"	"HDZ-439-E1"	"HDZ-439-S276"	"sample extracted and sequenced"	"hdz12"	23	23	NA	NA	NA	NA	6164	"AVN769"	"PL12-13"	"PL012"	2024-08-30	2024-08-30 17:37:27.777913	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-09291"	"Spike-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	50	"HDZ Keepers"	""	2024-05-03	"Warble"	"yes"
"HDZ-437"	"HDZ-437-E1"	"HDZ-437-S253"	"sample extracted and sequenced"	"hdz11"	23	23	NA	NA	NA	NA	12083	"AVN953"	"HDZ-PL011"	"PL011"	2024-08-21	2024-08-21 21:19:53.872014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	72	"HDZ Keepers"	""	2024-05-04	"Culi"	"yes"
"HDZ-432"	"HDZ-432-E1"	"HDZ-432-S228"	"sample extracted and sequenced"	"hdz10"	21	21	NA	NA	NA	NA	5895	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	40	"HDZ Keepers"	""	2024-05-04	"Warble"	"yes"
"HDZ-433"	"HDZ-433-E1"	"HDZ-433-S229"	"sample extracted and sequenced"	"hdz10"	22	22	NA	NA	NA	NA	2754	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	52	"HDZ Keepers"	""	2024-05-07	"Culi"	"yes"
"HDZ-431"	"HDZ-431-E1"	"HDZ-431-S227"	"sample extracted and sequenced"	"hdz10"	20	20	NA	NA	NA	NA	3587	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	21	"HDZ Keepers"	""	2024-05-07	"Warble"	"yes"
"HDZ-426"	"HDZ-426-E1"	"HDZ-426-S226"	"sample extracted and sequenced"	"hdz10"	19	19	NA	NA	NA	NA	2074	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	41	"HDZ Keepers"	""	2024-05-08	"Culi"	"yes"
"HDZ-425"	"HDZ-425-E1"	"HDZ-425-S225"	"sample extracted and sequenced"	"hdz10"	18	18	NA	NA	NA	NA	5010	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	55	"HDZ Keepers"	""	2024-05-08	"Warble"	"yes"
"HDZ-434"	"HDZ-434-E1"	"HDZ-434-S230"	"sample extracted and sequenced"	"hdz10"	23	23	NA	NA	NA	NA	6233	"AXK913"	"PL10-11"	"PL010"	2024-08-21	2024-08-21 19:58:28.002915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	55	"HDZ Keepers"	""	2024-05-09	"Culi"	"yes"
"HDZ-440"	"HDZ-440-E1"	"HDZ-440-S293"	"sample extracted and sequenced"	"hdz13"	17	17	NA	NA	NA	NA	8079	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	52	"HDZ Keepers"	""	2024-05-09	"Warble"	"yes"
"HDZ-444"	"HDZ-444-E1"	"HDZ-444-S296"	"sample extracted and sequenced"	"hdz13"	20	20	NA	NA	NA	NA	4613	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	51	"HDZ Keepers"	""	2024-05-10	"Culi"	"yes"
"HDZ-430"	"HDZ-430-E1"	"HDZ-430-S292"	"sample extracted and sequenced"	"hdz13"	16	16	NA	NA	NA	NA	5331	"AVP114"	"PL12-13"	"PL013"	2024-08-30	2024-08-30 17:37:28.176954	"loris"	2024-08-30	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-08-06	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ Loris DNA Extracts Box 5"	""	100	"HDZ Keepers"	""	2024-05-11	"Culi"	"yes"
